"fecha_dato","ncodpers","ind_empleado","pais_residencia","sexo","age","fecha_alta","ind_nuevo","antiguedad","indrel","ult_fec_cli_1t","indrel_1mes","tiprel_1mes","indresi","indext","conyuemp","canal_entrada","indfall","tipodom","cod_prov","nomprov","ind_actividad_cliente","renta","segmento","ind_ahor_fin_ult1","ind_aval_fin_ult1","ind_cco_fin_ult1","ind_cder_fin_ult1","ind_cno_fin_ult1","ind_ctju_fin_ult1","ind_ctma_fin_ult1","ind_ctop_fin_ult1","ind_ctpp_fin_ult1","ind_deco_fin_ult1","ind_deme_fin_ult1","ind_dela_fin_ult1","ind_ecue_fin_ult1","ind_fond_fin_ult1","ind_hip_fin_ult1","ind_plan_fin_ult1","ind_pres_fin_ult1","ind_reca_fin_ult1","ind_tjcr_fin_ult1","ind_valo_fin_ult1","ind_viv_fin_ult1","ind_nomina_ult1","ind_nom_pens_ult1","ind_recibo_ult1"
2015-01-28,1046509,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046506,N,ES,H, 22,2012-08-07, 0,     35, 1,,1,I,S,N,,KHD,N, 1,16,"CUENCA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046221,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,150736.59,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046224,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,35,"PALMAS, LAS", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046225,N,ES,H, 24,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,111181.88999999998,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046226,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,37,"SALAMANCA", 1,51584.19,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046227,N,ES,V, 23,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,12,"CASTELLON", 0,80340.27,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046228,N,ES,V, 28,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,15,"CORUÑA, A", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046229,N,ES,V, 28,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,81903.06,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046230,N,ES,H, 24,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 1,34173.36,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046231,N,ES,H, 24,2012-08-07, 0,     35, 1,,1,I,S,N,,KHD,N, 1,14,"CORDOBA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046232,N,ES,H, 25,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,47,"VALLADOLID", 1,64515.42,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046234,N,ES,H, 30,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,49,"ZAMORA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046235,N,ES,V, 26,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,37,"SALAMANCA", 1,94710.09,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046236,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,49,"ZAMORA", 1,78966.66,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046239,N,ES,V, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,12,"CASTELLON", 1,115008.06,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046240,N,ES,V, 24,2012-08-07, 0,     34,99,2015-07-03,1,I,S,N,,KHE,N, 1,43,"TARRAGONA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046220,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,31,"NAVARRA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046242,N,ES,H, 22,2012-08-07, 0,     35, 1,,1,I,S,N,,KHD,N, 1,14,"CORDOBA", 0,75542.88,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046219,N,ES,V, 24,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,49,"ZAMORA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046217,N,ES,H, 32,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,12,"CASTELLON", 0,59507.49000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046199,N,ES,V, 27,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,53663.49000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046200,N,ES,V, 33,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,37,"SALAMANCA", 0,115476.9,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046201,N,ES,V, 23,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,19,"GUADALAJARA", 0,166236.63,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046203,N,ES,V, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,34,"PALENCIA", 1,60665.04,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1046204,N,ES,H, 42,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,37,"SALAMANCA", 0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046205,N,ES,H, 22,2012-08-07, 0,     35, 1,,1,I,S,N,,KHD,N, 1, 8,"BARCELONA", 0,81297.75,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046207,N,ES,V, 25,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,90064.83,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046208,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,46,"VALENCIA", 0,91787.16,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046209,N,ES,V, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,37,"SALAMANCA", 0,88763.25,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046210,N,ES,H, 22,2012-08-07, 0,     35, 1,,1,I,S,N,,KHD,N, 1, 8,"BARCELONA", 1,180365.25,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046212,N,ES,V, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,48,"BIZKAIA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046213,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,46,"VALENCIA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046214,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,100585.92,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046215,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,24,"LEON", 1,62207.37,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046216,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1, 5,"AVILA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046218,N,ES,H, 24,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,120984.51,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046198,N,ES,V, 25,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,10,"CACERES", 1,43208.49,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046246,N,ES,H, 36,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1, 1,"ALAVA", 1,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046249,N,ES,V, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,37,"SALAMANCA", 1,52016.94,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046280,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,49,"ZAMORA", 0,23093.46,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046281,N,ES,H, 29,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,62444.58,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046282,N,ES,H, 22,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,22,"HUESCA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046284,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,37,"SALAMANCA", 1,81678.18000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046287,N,ES,V, 26,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,12,"CASTELLON", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046288,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,76288.62,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046289,N,ES,H, 29,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,49,"ZAMORA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046290,N,ES,H, 22,2012-08-07, 0,     35, 1,,1,I,S,N,,KHD,N, 1,15,"CORUÑA, A", 0,313274.1,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046291,N,ES,V, 22,2012-08-07, 0,     35, 1,,1,I,S,N,,KHD,N, 1,34,"PALENCIA", 0,68810.52,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046293,N,ES,H, 25,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,82278.95999999999,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046296,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,40,"SEGOVIA", 0,175607.34,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046297,N,ES,H, 28,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,12,"CASTELLON", 0,92801.91,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046298,N,ES,H, 26,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,37,"SALAMANCA", 1,41203.71,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046299,N,ES,V, 23,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,194161.32,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046300,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,12,"CASTELLON", 1,68550.03,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046278,N,ES,H, 25,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,12,"CASTELLON", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046247,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,17,"GIRONA", 1,85366.86,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046277,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,170933.25,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046274,N,ES,H, 24,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,17,"GIRONA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046250,N,ES,V, 28,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,46,"VALENCIA", 0,70024.08,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046251,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,87222.6,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046254,N,ES,H, 46,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,10,"CACERES", 0,99791.91,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046255,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1, 8,"BARCELONA", 1,230102.07,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046256,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1, 8,"BARCELONA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046257,N,ES,H, 25,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,12,"CASTELLON", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046258,N,ES,H, 22,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,34,"PALENCIA", 0,95714.79,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046260,N,ES,H, 26,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,53015.22,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046262,N,ES,H, 26,2012-08-07, 0,     35, 1,,1,A,S,S,,KHE,N, 1,10,"CACERES", 1,49722.78,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046263,N,ES,H, 25,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 5,"AVILA", 0,111488.85,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046265,N,ES,V, 25,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,72263.67,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046266,N,ES,V, 26,2012-08-07, 0,     35, 1,,1,I,S,S,,KHE,N, 1,37,"SALAMANCA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046267,N,ES,H, 22,2012-08-07, 0,     35, 1,,1,A,S,N,,KHD,N, 1, 3,"ALICANTE", 1,87746.52,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1046269,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,215971.92,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046273,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,47,"VALLADOLID", 1,74182.56,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046275,N,ES,H, 22,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,34,"PALENCIA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046196,N,ES,H, 22,2012-08-07, 0,     35, 1,,1,I,S,N,,KHD,N, 1, 8,"BARCELONA", 0,69698.04000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046195,N,ES,V, 26,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1, 8,"BARCELONA", 1,130958.58,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046193,N,ES,H, 26,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,127779.81,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046130,N,ES,V, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,43,"TARRAGONA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046131,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,36,"PONTEVEDRA", 1,84815.13,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046132,N,ES,H, 24,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,15,"CORUÑA, A", 0,64132.65,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046133,N,ES,V, 23,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 1,108495.72,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046134,N,ES,V, 22,2012-08-07, 0,     35, 1,,1,I,S,N,,KHD,N, 1,14,"CORDOBA", 0,44271.0,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046136,N,ES,V, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,10,"CACERES", 1,57005.43000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046138,N,ES,V, 25,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,42,"SORIA", 1,80392.41,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046139,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,206042.25,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046140,N,ES,H, 22,2012-08-07, 0,     35, 1,,1,A,S,N,,KHD,N, 1,14,"CORDOBA", 1,129138.21,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046141,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,47,"VALLADOLID", 1,74845.35,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046142,N,ES,V, 23,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,88186.89,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046143,N,ES,H, 24,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1, 8,"BARCELONA", 1,76488.93000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046146,N,ES,V, 23,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,12,"CASTELLON", 0,57794.94,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046147,N,ES,V, 23,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,10,"CACERES", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046148,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,15,"CORUÑA, A", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046128,N,ES,H, 23,2012-08-07, 0,     35, 1,,1,A,S,N,,KHE,N, 1,39,"CANTABRIA", 1,68366.04000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046149,N,ES,V, 25,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,37,"SALAMANCA", 1,80474.85,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046126,N,ES,H, 22,2012-08-07, 0,     35, 1,,1,I,S,N,,KHD,N, 1,13,"CIUDAD REAL", 0,40914.96,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046124,N,ES,V, 24,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,47,"VALLADOLID", 1,98518.08,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1046107,N,ES,V, 23,2012-08-07, 0,     35, 1,,1,I,S,N,,KHE,N, 1,46,"VALENCIA", 0,23576.94,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
